vf29VhQ 0.00000009 -1844.08704478 -68.8961634098 48 24 24 1.88317352 1.91957766 1.92781154 1.94392648 1.94730183 1.96450227 2.35114240 2.42160185 2.43175645 2.43552403 2.43587154 2.43748336 2.43915463 2.43953055 2.44061793 2.44116834 2.44292924 2.44785484 2.46344586 2.47835595 2.48424027 2.48725766 2.49545185 2.50195768 60 1.43347093 1.43364014 1.42068753 1.42706609 1.43206826 1.47188206 1.39665857 1.43669100 1.38899555 1.47416449 1.39424806 1.38800722 1.42269834 1.42048257 1.44407575 1.44490306 1.41131303 1.45402307 1.37821467 1.44478779 1.41837900 1.41291843 1.38025775 1.40175376 1.35314338 1.44433304 1.37868887 1.40859220 1.42619094 1.41705845 1.40675752 1.44690499 1.37969472 1.44583160 1.47242255 1.42082202 1.43685932 1.42870386 1.41884298 1.41150906 1.47083375 1.41128032 1.42966407 1.39736818 1.42975382 1.36311448 1.42503184 1.40961803 1.40025151 1.38114229 1.42052109 1.43051074 1.41604916 1.41934221 1.38441702 1.39964799 1.38449412 1.37743624 1.38161828 1.41038112 24 1.08051513 1.08797367 1.08708341 1.08663427 1.08374497 1.08731281 1.08731889 1.08464457 1.08050214 1.08417692 1.08375821 1.08727683 1.08347882 1.08660590 1.08714566 1.08803907 1.08360515 1.08654968 1.08654616 1.08364015 1.08752012 1.08454787 1.08661527 1.08657747
vf2FK08 0.00000012 -1844.08054653 -68.6912724169 48 24 24 1.90430968 1.93394907 1.96674492 1.99222901 2.40039908 2.41790041 2.42204830 2.43009854 2.43199982 2.43531773 2.44107398 2.44111329 2.44542762 2.44801114 2.45718285 2.46011757 2.46297218 2.46926872 2.47804886 2.47885053 2.48144858 2.48477839 2.48782769 2.49586258 60 1.43456064 1.43300204 1.42037813 1.42757486 1.43204990 1.47399656 1.39653807 1.45017820 1.38371506 1.47493636 1.38504654 1.38732088 1.42340714 1.42014026 1.44395045 1.44477926 1.41170623 1.45357099 1.37817993 1.44458429 1.41821509 1.41326127 1.37965237 1.40196771 1.35325923 1.44414161 1.37898906 1.41684617 1.43768179 1.40084010 1.41548524 1.40633336 1.40046588 1.45026647 1.42164754 1.39632353 1.45441198 1.37781827 1.44974363 1.44349622 1.41477718 1.42971423 1.42809156 1.35547428 1.44405556 1.43132044 1.39630832 1.42633315 1.36829729 1.42516935 1.41311792 1.40214029 1.38494265 1.42021748 1.43080824 1.41610747 1.41935693 1.37744506 1.38164634 1.41040569 24 1.08058747 1.08793571 1.08701222 1.08655242 1.08361506 1.08724179 1.08725156 1.08447670 1.08454559 1.08808047 1.08520281 1.08795273 1.08732406 1.08733487 1.08418737 1.08734470 1.08734234 1.08659466 1.08723429 1.08801507 1.08746923 1.08448393 1.08656222 1.08650682
vf2KWa8 0.00000003 -1844.08139320 -68.7596772621 48 24 24 1.88247496 1.94284328 1.96049900 1.96440277 1.97984963 2.39849389 2.42171435 2.42735458 2.42764981 2.42820378 2.43300268 2.43449482 2.43584147 2.44072099 2.44288051 2.44776850 2.45143538 2.45225084 2.46349849 2.47630159 2.47834980 2.48442531 2.49546702 2.49620263 60 1.43391717 1.43371560 1.42056461 1.42701768 1.43199415 1.47256322 1.39642925 1.44039747 1.38581629 1.47449745 1.39140203 1.38787492 1.42298997 1.42029323 1.44395374 1.44488782 1.41142464 1.45391224 1.37817362 1.44477792 1.41829041 1.41309883 1.38002188 1.40191250 1.35312150 1.44431257 1.37878247 1.41242631 1.43494872 1.41026063 1.40994842 1.44183580 1.38691916 1.44159270 1.43415293 1.41876024 1.43658227 1.43607179 1.35960682 1.43843297 1.42030922 1.43709749 1.43858975 1.36070833 1.43291749 1.38933520 1.43793758 1.42388559 1.40758264 1.42549391 1.42041638 1.43054574 1.41608875 1.41937899 1.37600348 1.41725271 1.37217565 1.37740000 1.38158426 1.41042398 24 1.08052433 1.08797957 1.08709078 1.08663668 1.08375476 1.08731897 1.08732626 1.08458383 1.08061409 1.08797621 1.08734979 1.08384729 1.08400591 1.08734259 1.08802083 1.08804553 1.08420926 1.08665912 1.08659449 1.08751053 1.08752773 1.08455590 1.08662388 1.08658616
vf2M68W 0.00000001 -1844.08605679 -68.7874895170 48 24 24 1.88536668 1.94338617 1.96459016 1.97965654 2.00003159 2.39822052 2.39831702 2.42155203 2.42781217 2.43595483 2.43596649 2.43648775 2.43677902 2.43829316 2.44145161 2.44283234 2.44785024 2.46204271 2.46342251 2.47817691 2.47835280 2.48420122 2.49508473 2.49546437 60 1.43320747 1.43370941 1.42067360 1.42714698 1.43210787 1.47168090 1.39675882 1.43517869 1.39050049 1.47333799 1.39604915 1.38826210 1.42259587 1.42063547 1.44406711 1.44489919 1.41116493 1.45410195 1.37823933 1.44477768 1.41841345 1.41283139 1.38036098 1.40168702 1.35315953 1.44434112 1.37868286 1.40737296 1.42993569 1.41985640 1.40410007 1.45208791 1.37848396 1.44806178 1.44422648 1.41826439 1.43042555 1.42039601 1.35312168 1.44462546 1.44534727 1.37910991 1.41954513 1.37146941 1.42091491 1.44961754 1.41933043 1.43054132 1.41965586 1.41712720 1.42055665 1.43048915 1.41601362 1.41932324 1.38092631 1.37713378 1.41129787 1.37745594 1.38164201 1.41035040 24 1.08052122 1.08798461 1.08709639 1.08664249 1.08373308 1.08732221 1.08732818 1.08457914 1.08096493 1.08806713 1.08733298 1.08734065 1.08436141 1.08420704 1.08811785 1.08804475 1.08457542 1.08753890 1.08659700 1.08663296 1.08752832 1.08455919 1.08662945 1.08658706
xDBmhIe 0.00000019 -1844.09221973 -68.8661039036 48 24 24 1.91027091 1.92538375 1.93270012 1.93711037 1.95700542 2.42303744 2.42569006 2.42742839 2.42825041 2.43239508 2.43689477 2.43799647 2.44003331 2.44594726 2.44682334 2.45897985 2.46188716 2.46656113 2.46984000 2.47570574 2.48030888 2.48062828 2.48853917 2.49482101 60 1.42090791 1.44433810 1.42121657 1.43448103 1.42793245 1.43281250 1.41539018 1.43355762 1.42565392 1.47568963 1.38592896 1.38176526 1.42165580 1.42644636 1.42989837 1.43870802 1.42051804 1.41315926 1.38773786 1.44079459 1.40915148 1.42885960 1.36535660 1.42708220 1.42164634 1.35844897 1.44070724 1.39884286 1.36661789 1.43003051 1.43942481 1.40067294 1.38683703 1.41988874 1.43758312 1.41092645 1.46607468 1.35933705 1.43246966 1.43461583 1.39621448 1.40015222 1.40427261 1.39849769 1.43422153 1.43013182 1.45924186 1.41634422 1.42946373 1.36048686 1.43630803 1.45113549 1.36483325 1.42494804 1.42849963 1.41941466 1.41670447 1.37794123 1.38057051 1.41035789 24 1.08501299 1.08804327 1.08724671 1.08736647 1.08739156 1.08741667 1.08741395 1.08302080 1.08728770 1.08733966 1.08673389 1.08068654 1.08311174 1.08731145 1.08077317 1.08821725 1.08734406 1.08354263 1.08744834 1.08371853 1.08762748 1.08401703 1.08673582 1.08656839
xDBrvxg 0.00000004 -1844.09034475 -68.8448653448 48 24 24 1.93402464 1.93589296 1.93635099 1.95757409 1.97951802 2.38100906 2.42672584 2.42685251 2.42874903 2.43162048 2.43358335 2.43570637 2.43868156 2.44310912 2.44790143 2.44872154 2.44936581 2.45780008 2.46195627 2.47076652 2.47761817 2.48035503 2.49523963 2.49578800 60 1.42752910 1.43150838 1.42124380 1.43231262 1.42254133 1.43238111 1.41976046 1.44517908 1.42265841 1.47490468 1.37988404 1.38865689 1.42214468 1.41959428 1.44755197 1.44219011 1.41094554 1.46027346 1.38255890 1.44355633 1.41450556 1.42650014 1.36677109 1.42518981 1.41978769 1.35428989 1.44358150 1.37721191 1.36793440 1.42636678 1.44631725 1.42235373 1.43918526 1.40035323 1.40159597 1.42750444 1.41821748 1.41771419 1.42030877 1.38031347 1.41188345 1.37646037 1.39549882 1.40294274 1.43672485 1.45903138 1.43128318 1.35992461 1.41641125 1.42931945 1.43719664 1.45046156 1.36504756 1.42469079 1.42898031 1.41663453 1.41958785 1.38056417 1.37798348 1.41037755 24 1.08107066 1.08801079 1.08717692 1.08727623 1.08723348 1.08726761 1.08731649 1.08370167 1.08788863 1.08483947 1.08422673 1.08657432 1.08648400 1.08756031 1.08807581 1.08107221 1.08726162 1.08349700 1.08368377 1.08738838 1.08393833 1.08757006 1.08648108 1.08667411
xDBtSGm 0.00000223 -1844.08969199 -68.8444608945 48 24 24 1.91106033 1.92078548 1.92678131 1.93633206 1.96107548 2.41711843 2.42049508 2.42392261 2.42502670 2.42549974 2.43294899 2.43432922 2.43540669 2.45343913 2.45737793 2.46194845 2.46321638 2.47012744 2.47054388 2.47230942 2.48121612 2.49189035 2.49492944 2.49521917 60 1.42353974 1.43649026 1.41942779 1.43193591 1.42532728 1.43301530 1.41656179 1.43343750 1.42610618 1.47502242 1.38740769 1.38611693 1.42222781 1.42201906 1.43435774 1.44083897 1.41696783 1.44756786 1.38528582 1.44183720 1.41195547 1.42701661 1.36699047 1.42537829 1.42212577 1.35608515 1.44199008 1.38549177 1.36625834 1.43083032 1.43804784 1.41367369 1.42576758 1.43106213 1.45899353 1.41891442 1.43919823 1.40936233 1.46776543 1.35835101 1.43460066 1.44141186 1.39444969 1.39444278 1.40765837 1.40364836 1.43774526 1.42654487 1.42648409 1.37248392 1.37223018 1.42312915 1.42589043 1.41608000 1.36320058 1.42865619 1.41520827 1.38261666 1.40823785 1.37952191 24 1.08040339 1.08804173 1.08725275 1.08737218 1.08740519 1.08733372 1.08741999 1.08303661 1.08443252 1.08069815 1.08312925 1.08734018 1.08513314 1.08829126 1.08771326 1.08755494 1.08668332 1.08666801 1.08356392 1.08738771 1.08670641 1.08420270 1.08762160 1.08657832
xDCJmY4 0.00000002 -1844.10422856 -68.9790490463 48 24 24 1.90916087 1.93938989 1.93987235 1.95960128 1.96826124 2.38581869 2.42617704 2.42678470 2.42794037 2.42979871 2.43036506 2.43198687 2.43835758 2.44427017 2.46319514 2.46803063 2.46893328 2.46909960 2.47232247 2.47315091 2.47324786 2.47356808 2.48039257 2.49524430 60 1.44382752 1.41556985 1.43077200 1.41665865 1.43103169 1.45960653 1.41948621 1.43181892 1.40505643 1.45806197 1.40166734 1.41913771 1.42270910 1.41390436 1.42689903 1.42929346 1.37423253 1.42580160 1.42176213 1.42963715 1.42181057 1.42260269 1.41362949 1.42684223 1.37414917 1.42646574 1.36743737 1.42093171 1.42644860 1.42097725 1.36737572 1.37269585 1.39569674 1.43069483 1.46789571 1.39561245 1.44143044 1.43614952 1.39660584 1.44156467 1.39346071 1.35511284 1.40667550 1.43251815 1.45746105 1.40175504 1.42879972 1.41724812 1.42972946 1.43484249 1.45152167 1.36163482 1.36467347 1.42531103 1.42852088 1.41649444 1.41912629 1.37816748 1.41009246 1.38082875 24 1.08349219 1.08729901 1.08730891 1.08337883 1.08730705 1.08728628 1.08730113 1.08729036 1.08732993 1.08733059 1.08101751 1.08439026 1.08724272 1.08732648 1.08156208 1.08820296 1.08352069 1.08728213 1.08366832 1.08738259 1.08756680 1.08648656 1.08667277 1.08399164
xDCOz84 0.00000068 -1844.08724406 -68.8941974484 48 24 24 1.90214135 1.91126352 1.91631150 1.93314715 1.95776050 1.96707626 2.41931697 2.42074066 2.42589155 2.42711976 2.42866115 2.43248935 2.43717951 2.43788272 2.44093617 2.44402446 2.44504260 2.44698534 2.44995920 2.45007562 2.48067802 2.48274486 2.48678651 2.49483986 60 1.44384991 1.41562016 1.42569630 1.41146162 1.43574892 1.45609960 1.42858953 1.43026236 1.39788179 1.43287340 1.42727483 1.43806447 1.43617278 1.40952259 1.41744584 1.43285693 1.38567444 1.43409055 1.47009926 1.39343595 1.42965679 1.39724608 1.42888611 1.42448645 1.41001803 1.36438708 1.40566210 1.37668645 1.44116336 1.42732928 1.35712314 1.40028192 1.38163420 1.39946003 1.42927334 1.47026145 1.44065453 1.43363743 1.39816004 1.43525652 1.39458744 1.35736642 1.40602823 1.43287803 1.45823965 1.40013881 1.42939359 1.41685650 1.42974190 1.43548675 1.45141687 1.36106226 1.36465202 1.42520865 1.42837837 1.41660938 1.41928325 1.37803814 1.41025192 1.38066506 24 1.08785708 1.08725664 1.08321172 1.08666091 1.08402717 1.08706480 1.08290048 1.08729984 1.08406410 1.08662350 1.08715657 1.07983067 1.08733450 1.08295941 1.08091071 1.08822916 1.08356138 1.08734840 1.08371267 1.08744704 1.08762906 1.08657185 1.08673989 1.08403729
xDCRXyS 0.00000000 -1844.09381235 -68.9541288356 48 24 24 1.88806528 1.89354801 1.92245521 1.93015489 1.94063489 1.97058650 2.38970857 2.40919852 2.41932399 2.41990196 2.42768288 2.42812210 2.43408601 2.44094978 2.45523312 2.45651527 2.46148296 2.47406728 2.47682370 2.47937811 2.47986752 2.48061983 2.49243529 2.49488726 60 1.43174398 1.44037467 1.42016759 1.43382618 1.41922424 1.43211357 1.41836791 1.43682662 1.42182590 1.47601302 1.38398654 1.38225480 1.44976984 1.43112513 1.40989757 1.42677438 1.41573788 1.44453683 1.36727116 1.42061205 1.42350348 1.36767890 1.42338274 1.42213584 1.38780910 1.43643412 1.44009165 1.41901306 1.43314424 1.42932833 1.35817917 1.44060733 1.43015131 1.42561061 1.39989683 1.36593229 1.42856251 1.40933653 1.39850268 1.38860412 1.36612501 1.42891414 1.44247559 1.42264459 1.42347458 1.41567645 1.45466129 1.36708451 1.42484252 1.41828679 1.45331869 1.43210535 1.36381757 1.42687621 1.41781025 1.42668162 1.41585388 1.38155361 1.40943054 1.37881065 24 1.08003250 1.08317461 1.08728060 1.08721748 1.08722946 1.08407264 1.08729741 1.08740874 1.08364647 1.08738258 1.08731460 1.08724505 1.08661087 1.08730588 1.08320276 1.07955266 1.08337120 1.08369468 1.08312743 1.08739468 1.08414208 1.08664939 1.08648734 1.08755322
xDCRaYS 0.00000061 -1844.08736536 -68.8129271113 48 24 24 1.88117359 1.91934655 1.94273343 1.96170715 1.97511024 2.39431275 2.41261408 2.42383978 2.42907812 2.43439884 2.43565362 2.43599740 2.44284661 2.44751914 2.45155860 2.46146383 2.46387255 2.47048371 2.47918535 2.48081858 2.48114507 2.48378480 2.48640989 2.49487851 60 1.43178915 1.43558973 1.41924411 1.42773828 1.43296040 1.47264587 1.39562976 1.43788254 1.38795359 1.47483011 1.39328589 1.38642904 1.42282760 1.42113970 1.43530131 1.44388494 1.41518162 1.44854172 1.37977284 1.44355402 1.41694224 1.41403088 1.37930127 1.40289618 1.35447238 1.44291663 1.38405437 1.41012205 1.43266995 1.41601680 1.40731055 1.44656933 1.38208453 1.44515334 1.44240914 1.41831428 1.42986947 1.43054382 1.35634079 1.44255034 1.43071987 1.39803542 1.42628383 1.36655983 1.42738575 1.41097939 1.40013814 1.38684137 1.41488920 1.42449865 1.43088382 1.45830956 1.42607772 1.41630880 1.36340937 1.42834118 1.41537031 1.38243869 1.40845019 1.37937773 24 1.07984892 1.08797110 1.08708577 1.08664083 1.08375901 1.08739437 1.08730119 1.08458700 1.08087126 1.08805755 1.08739016 1.08740107 1.08431404 1.08742196 1.08738003 1.08667792 1.08730251 1.08443678 1.08355940 1.08737801 1.08670443 1.08419979 1.08761486 1.08657504
xDCw1Fw 0.00000005 -1844.08836840 -68.9058076639 48 24 24 1.91191395 1.91524475 1.92425041 1.93620571 1.93998915 1.95746371 2.40127142 2.42632155 2.42658549 2.42667499 2.43053765 2.43159369 2.43370373 2.43502440 2.43882265 2.44055004 2.44274354 2.44480216 2.44972949 2.46329923 2.48036331 2.48753899 2.49525573 2.50205901 60 1.43084350 1.43394732 1.42211300 1.44303802 1.41888784 1.43724448 1.41296484 1.42907787 1.42932463 1.46981895 1.39791943 1.38798096 1.42325791 1.41771387 1.44708014 1.43452330 1.41085038 1.45901067 1.38411277 1.44270701 1.41165282 1.45719077 1.42454325 1.41607374 1.45483232 1.41736243 1.42782654 1.35466350 1.44264626 1.37821336 1.36433208 1.42384169 1.40999426 1.42154377 1.43942210 1.40068018 1.40210212 1.38137570 1.39968961 1.38054268 1.40437821 1.38027722 1.39512170 1.40254444 1.43715913 1.45920438 1.43148458 1.35979559 1.41630320 1.42926963 1.43739766 1.45036504 1.36509350 1.42464441 1.42902648 1.41665710 1.41962360 1.38054190 1.37796802 1.41040901 24 1.08083192 1.08381320 1.08719884 1.08733061 1.08291175 1.08715167 1.08787468 1.08705647 1.08651593 1.08383719 1.08335084 1.08647863 1.08650910 1.08319935 1.08807741 1.08112074 1.08726361 1.08350253 1.08368234 1.08738168 1.08394197 1.08756956 1.08648266 1.08667748
xDDSYga 0.00000002 -1844.07113374 -68.7937286670 48 24 24 1.91599195 1.93507096 1.93966996 1.94223846 1.94576415 1.95862650 2.38108623 2.38621841 2.42623049 2.42759525 2.42911874 2.42924274 2.43183707 2.43464230 2.43835616 2.44302435 2.44384069 2.44645388 2.48016601 2.48044763 2.48300505 2.48321057 2.49522870 2.49560270 60 1.46046844 1.42155372 1.41743654 1.41809012 1.41787968 1.43597761 1.44239386 1.47214617 1.38876189 1.44753112 1.37551853 1.43018871 1.43250967 1.39315447 1.46586815 1.45240208 1.39814254 1.45815920 1.47195581 1.37309948 1.43593859 1.38935970 1.44220414 1.39728331 1.42356723 1.39692313 1.42398336 1.42530138 1.43089060 1.39812614 1.39669508 1.42287204 1.42241513 1.41679744 1.41349822 1.41056469 1.37117408 1.37081586 1.41110601 1.39870303 1.43412176 1.42979671 1.40668366 1.45718587 1.38402119 1.37955578 1.40783437 1.36102908 1.43546665 1.41745309 1.42988938 1.45107546 1.42868032 1.41931759 1.36466337 1.42521591 1.41643910 1.38075833 1.41015149 1.37817346 24 1.08026016 1.08764350 1.08456599 1.08464584 1.08387270 1.08652495 1.08691369 1.08691641 1.08652964 1.08390060 1.08812305 1.08092878 1.08433959 1.08750650 1.08646229 1.08653226 1.08351241 1.08726157 1.08364743 1.08738273 1.08667368 1.08397555 1.08756719 1.08648127
xDDV83E 0.00000000 -1844.08957051 -68.9888782130 48 24 24 1.87546388 1.89767500 1.91030264 1.91507697 1.93938583 1.96954938 1.97250397 2.38742580 2.38978698 2.40333957 2.41998498 2.42228998 2.43423923 2.43486983 2.43507674 2.43517999 2.44051808 2.45534195 2.46419644 2.47734523 2.48061864 2.49488494 2.49595790 2.50190802 60 1.42873427 1.43583074 1.42197121 1.44639765 1.41991574 1.43587273 1.41321499 1.43798563 1.42312153 1.47306308 1.38282439 1.38583587 1.42415632 1.41826599 1.44230515 1.43296810 1.41385863 1.45095591 1.38516859 1.44193840 1.40956611 1.45966360 1.42204570 1.41515330 1.45718596 1.41597249 1.41883019 1.35520146 1.44215124 1.38160669 1.36812881 1.41967146 1.44459306 1.41794685 1.43239027 1.41703165 1.42063195 1.41995588 1.42275129 1.41603965 1.45343549 1.38143266 1.40337322 1.38118094 1.36777315 1.42428704 1.41860238 1.45350980 1.43217068 1.37646670 1.38073794 1.41159978 1.36370320 1.42681147 1.41769483 1.42696008 1.41580665 1.38160875 1.40936720 1.37887369 24 1.08063557 1.08371962 1.08721002 1.08733925 1.08297419 1.08312918 1.08798003 1.07938454 1.08330528 1.08648661 1.08649653 1.08326650 1.08336592 1.08371454 1.08746221 1.08453528 1.08655802 1.08651198 1.08319239 1.08739910 1.08416982 1.08665803 1.08649556 1.08756266
xDEQrV2 0.00000008 -1844.09095590 -68.8522076633 48 24 24 1.93461457 1.93892087 1.94286734 1.95809517 1.98579957 2.37048106 2.42061546 2.42164308 2.42728234 2.42863311 2.43255929 2.43787041 2.43890643 2.44433458 2.44692124 2.45453600 2.45560859 2.45682978 2.46761204 2.46831386 2.46921570 2.48069015 2.48338423 2.49484657 60 1.42039579 1.44685909 1.42221997 1.43336495 1.42962233 1.43280584 1.41547006 1.42814933 1.42958066 1.47329776 1.39789705 1.37922242 1.42513135 1.42884544 1.42437777 1.43603373 1.42164081 1.40108139 1.39036687 1.43438377 1.40640366 1.42889531 1.36618231 1.42715048 1.42840713 1.36064234 1.44006953 1.42862733 1.36449033 1.43113605 1.40933410 1.43604569 1.43922872 1.39741114 1.47072421 1.38363811 1.39996647 1.35797579 1.43538156 1.43350188 1.39751584 1.39460780 1.40040170 1.40630847 1.43281868 1.45795256 1.42937248 1.36115164 1.41691104 1.42983792 1.43540050 1.45143249 1.36462788 1.42526281 1.42838247 1.41659434 1.41925545 1.38068107 1.37805854 1.41023265 24 1.08522196 1.08799811 1.08725103 1.08742080 1.08342742 1.08741576 1.08742353 1.08725034 1.08465139 1.08720863 1.08665497 1.08440980 1.08731074 1.08334950 1.08823294 1.08098595 1.08735508 1.08358406 1.08369939 1.08745605 1.08403586 1.08763469 1.08657826 1.08674503
xDEW6A4 0.00000001 -1844.08163300 -68.7589488755 48 24 24 1.93505469 1.93759073 1.93800874 1.95907277 1.96802199 2.38818496 2.42661127 2.42669020 2.42744759 2.43187819 2.43413696 2.43838067 2.43919414 2.43936741 2.43992507 2.44173908 2.44445911 2.45978234 2.46167089 2.46385120 2.48043098 2.48139792 2.49524600 2.50205486 60 1.42031001 1.44149700 1.42035057 1.42038288 1.42743064 1.45006275 1.41238533 1.37591276 1.44493174 1.42827951 1.38937830 1.42527259 1.43813588 1.43124288 1.44450783 1.40989617 1.41784503 1.38163561 1.47209827 1.41997759 1.40489265 1.39676977 1.43450827 1.46714497 1.44953545 1.42030577 1.47163844 1.41114147 1.41106252 1.39415891 1.44616126 1.37432370 1.35380720 1.40594347 1.37667065 1.43746464 1.39635980 1.42715290 1.39863875 1.39972559 1.38460993 1.38453515 1.40636997 1.43426385 1.45701370 1.39864850 1.42998086 1.41736279 1.42989148 1.43562119 1.45099136 1.36099712 1.42521638 1.36469086 1.42873915 1.41644943 1.41932205 1.37817250 1.41016693 1.38074712 24 1.08799577 1.08782002 1.08445223 1.08502937 1.08731431 1.08726187 1.08355555 1.08699393 1.08659117 1.08791637 1.08648380 1.08647842 1.08377803 1.08371352 1.08130050 1.08809275 1.08353491 1.08726601 1.08738778 1.08365139 1.08757076 1.08648465 1.08667568 1.08397005
xDEXPaS 0.00000009 -1844.08260559 -68.7718852942 48 24 24 1.90689474 1.94350721 1.94685716 1.96138737 1.99884909 2.38730197 2.40749902 2.41941949 2.42900813 2.42918241 2.43054944 2.43306449 2.43718739 2.44004446 2.44377992 2.44525864 2.45837654 2.46057456 2.46652083 2.47890722 2.48058529 2.48168602 2.49477041 2.49535454 60 1.42117770 1.44171491 1.42049831 1.41871116 1.42837371 1.44923155 1.41422998 1.37631512 1.44507369 1.42754393 1.39011470 1.42562275 1.43851301 1.43142159 1.44664767 1.40838150 1.41914772 1.37972044 1.47558041 1.42174715 1.40210509 1.40010095 1.43395968 1.46025651 1.44575224 1.43226494 1.47273751 1.39196392 1.39545147 1.39239847 1.44660248 1.37634107 1.35381136 1.40709035 1.37543226 1.42832630 1.41279856 1.42525029 1.41711785 1.42663624 1.40392414 1.42808508 1.40579544 1.45574731 1.43426944 1.36241780 1.41730487 1.45185403 1.42980658 1.38403524 1.40782990 1.37971215 1.42826712 1.41893823 1.42579847 1.41649941 1.36442517 1.41007042 1.38082315 1.37819049 24 1.08802589 1.08784890 1.08449974 1.08508438 1.08739911 1.08734911 1.08374840 1.08704602 1.08664693 1.08805133 1.08059611 1.08467494 1.08361971 1.08741228 1.08469802 1.08660412 1.08659463 1.08753948 1.08743636 1.08384366 1.08672965 1.08656792 1.08761909 1.08407590
xDEyxBQ 0.00000000 -1844.07535322 -68.6345112052 48 24 24 1.93462597 1.93707201 1.93876426 1.95860677 2.40729774 2.41675505 2.41941045 2.42707043 2.42894733 2.43263419 2.43684277 2.43769868 2.44773579 2.45885842 2.47195930 2.47231805 2.47238714 2.47395586 2.47697007 2.47852828 2.47989957 2.48072250 2.48223112 2.49484791 60 1.41873609 1.44399313 1.41852754 1.41914160 1.44311217 1.44771604 1.41426097 1.38034500 1.44406041 1.42412878 1.39472063 1.41974907 1.43731207 1.42784281 1.44321665 1.40944677 1.40986145 1.38354155 1.43769242 1.42086563 1.39967523 1.40583373 1.43783145 1.42338151 1.43456690 1.35898657 1.44405855 1.42255978 1.44458532 1.39199244 1.35665754 1.44359568 1.43965858 1.38984499 1.47371770 1.37883470 1.40961647 1.35745796 1.43680398 1.43308230 1.39604683 1.39355205 1.40156625 1.40767355 1.43188041 1.45714041 1.42880987 1.36159449 1.41733212 1.43006035 1.43477123 1.45163184 1.36448254 1.42546197 1.42828207 1.41651222 1.41915369 1.38075191 1.37813270 1.41014724 24 1.08803756 1.08797502 1.08798013 1.08793955 1.08339380 1.08742339 1.08746516 1.08742309 1.08463852 1.08719647 1.08675772 1.08728156 1.08731184 1.08328421 1.08823559 1.08103583 1.08735713 1.08359725 1.08369349 1.08745495 1.08404962 1.08763508 1.08658055 1.08674773
xDFAkS8 0.00000001 -1844.07343568 -68.7138300246 48 24 24 1.90342192 1.94109943 1.94675678 1.96150155 1.98622730 2.40765522 2.41732673 2.42197730 2.42608703 2.42767976 2.42891344 2.42926539 2.43267388 2.43308709 2.43714817 2.44442708 2.45011410 2.45298129 2.47446365 2.47886924 2.48059734 2.48084118 2.49477059 2.49709816 60 1.42015793 1.44314270 1.42434715 1.41689760 1.44023288 1.44170388 1.42501572 1.38439739 1.43581043 1.41795869 1.39765044 1.41992485 1.44265664 1.43514991 1.45146813 1.40063024 1.42335882 1.37541102 1.47632249 1.42627577 1.38862941 1.41530603 1.44496143 1.40019462 1.42302999 1.43166240 1.47318795 1.39173686 1.39522508 1.38918112 1.44037154 1.43145556 1.35995437 1.41109469 1.37187597 1.40038748 1.44329883 1.42968431 1.42560976 1.42642969 1.40413032 1.42795519 1.40600169 1.45559175 1.43413928 1.36252430 1.41739159 1.45189641 1.42984540 1.36954207 1.42059293 1.37418423 1.42824445 1.41891727 1.42584060 1.41648329 1.36439719 1.41005167 1.38083832 1.37820625 24 1.08790027 1.08778144 1.08439601 1.08793816 1.08398099 1.08735522 1.08373210 1.08701712 1.08663822 1.08792302 1.08056682 1.08467273 1.08362476 1.08741402 1.08748192 1.08661000 1.08662670 1.08428965 1.08743524 1.08383886 1.08673221 1.08657027 1.08761895 1.08408295
xDFBnNw 0.00000000 -1844.08258070 -68.7951011688 48 24 24 1.89581687 1.92961229 1.94315230 1.97145663 1.99044575 2.39026049 2.39539668 2.41934638 2.42021912 2.42939612 2.43065099 2.43421766 2.43580121 2.44078934 2.44501094 2.45272669 2.46465219 2.46860559 2.46885673 2.46987192 2.48064373 2.48933044 2.49344156 2.49487869 60 1.41544506 1.45259469 1.42329707 1.43880786 1.43293836 1.43109505 1.41478242 1.43728717 1.42285584 1.47676326 1.38241800 1.37413835 1.42896304 1.44371165 1.41471637 1.43448663 1.42732780 1.38632887 1.39593770 1.42912041 1.39949572 1.43313676 1.36149296 1.43153294 1.41876235 1.36433470 1.43164072 1.44913938 1.36884773 1.42601777 1.44461464 1.44942541 1.40044536 1.41491155 1.40584289 1.42193697 1.42268799 1.41716198 1.45375674 1.36768709 1.42412810 1.41873825 1.45353146 1.43233717 1.40151961 1.44380472 1.42915898 1.39571419 1.43086474 1.37026553 1.42694815 1.36939015 1.36368600 1.42677997 1.41768248 1.42691731 1.41577098 1.38163535 1.40933950 1.37889694 24 1.08488894 1.08786790 1.08712928 1.08728038 1.08403073 1.08724292 1.08732701 1.08322497 1.08786811 1.07991597 1.08341186 1.08371433 1.08517087 1.08812599 1.08656434 1.08760264 1.08746199 1.08663128 1.08308648 1.08739149 1.08416185 1.08664817 1.08648653 1.08755059
